train_idx,CLIENTNUM,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Attrition_Flag
6952,721382208,38,F,2,High School,Married,$40K - $60K,Blue,27,2,1,2,3140.0,2517,623.0,0.801,13677,122,0.821,0.802,1
6953,713004933,40,M,3,High School,Married,$60K - $80K,Blue,27,3,2,1,6813.0,2332,4481.0,0.58,2634,51,0.378,0.342,0
6954,711160233,32,M,1,High School,Married,$40K - $60K,Blue,19,2,3,1,12024.0,0,12024.0,0.823,14551,105,0.78,0.0,1
6955,719071158,54,F,0,Graduate,Single,Unknown,Platinum,38,2,2,2,34516.0,0,34516.0,0.695,3901,54,0.421,0.0,0
6956,809358708,38,M,3,Unknown,Single,$80K - $120K,Blue,33,6,2,2,34516.0,2135,32381.0,0.488,3514,63,0.703,0.062,1
6957,715921758,36,M,2,College,Single,$60K - $80K,Blue,25,5,3,2,1438.3,0,1438.3,0.579,2882,68,0.619,0.0,1
6958,721212258,48,M,4,High School,Single,$120K +,Blue,40,2,3,3,30210.0,1946,28264.0,0.904,7403,88,0.544,0.064,1
6959,715398858,57,F,3,Post-Graduate,Married,Less than $40K,Blue,36,4,3,2,2525.0,1203,1322.0,0.725,4360,78,0.857,0.476,1
6960,780064983,44,M,1,Graduate,Married,$80K - $120K,Gold,29,2,1,3,34516.0,942,33574.0,0.75,7665,86,0.593,0.027,1
6961,710733183,46,M,3,Post-Graduate,Unknown,$120K +,Blue,36,6,1,2,1438.3,845,593.3,0.642,3631,67,0.763,0.587,1
6962,716924058,58,F,2,Uneducated,Married,$40K - $60K,Blue,49,3,1,3,6175.0,1166,5009.0,0.803,1417,25,0.25,0.189,1
6963,718376583,52,M,2,Graduate,Divorced,$80K - $120K,Silver,44,4,3,2,34516.0,751,33765.0,0.357,5806,40,0.429,0.022,0
6964,720050208,27,F,1,High School,Single,Less than $40K,Blue,19,4,1,3,4255.0,1748,2507.0,0.516,2236,57,0.541,0.411,1
6965,809976033,49,M,2,Uneducated,Married,$60K - $80K,Blue,44,6,3,0,7819.0,1560,6259.0,0.827,1582,25,0.786,0.2,1
6966,711691608,46,F,4,Graduate,Single,Less than $40K,Blue,36,2,3,3,2881.0,2450,431.0,0.629,2450,49,0.531,0.85,0
6967,708099183,37,F,2,High School,Single,Less than $40K,Blue,36,4,2,2,5723.0,1873,3850.0,0.851,2732,63,0.853,0.327,1
6968,771338658,46,M,2,High School,Married,$80K - $120K,Blue,30,6,3,1,11670.0,915,10755.0,0.892,4277,89,0.854,0.078,1
6969,719216508,55,F,1,Unknown,Unknown,Less than $40K,Blue,36,5,2,1,3258.0,2517,741.0,0.985,4960,77,0.75,0.773,1
6970,809452383,37,F,2,Graduate,Married,Less than $40K,Blue,32,6,1,3,1438.3,0,1438.3,0.707,4733,89,0.816,0.0,1
6971,710110683,52,M,2,College,Married,$60K - $80K,Blue,36,1,1,3,7879.0,1007,6872.0,0.726,4844,83,0.976,0.128,1
6972,711278283,61,F,1,High School,Unknown,Less than $40K,Blue,50,5,1,2,8604.0,1075,7529.0,0.464,4705,65,0.806,0.125,1
6973,788778033,39,F,2,College,Single,Less than $40K,Silver,20,1,2,3,12338.0,1277,11061.0,0.828,15869,109,0.758,0.104,1
6974,789973308,44,M,1,College,Single,$60K - $80K,Blue,35,3,3,3,24312.0,1932,22380.0,1.312,1341,24,1.182,0.079,1
6975,715020933,44,F,4,High School,Unknown,Unknown,Blue,34,4,3,4,15944.0,0,15944.0,0.919,9360,67,0.763,0.0,0
6976,715038033,61,M,1,Graduate,Single,Less than $40K,Blue,54,3,3,1,7169.0,629,6540.0,0.807,8216,80,0.509,0.088,1
6977,712238958,45,M,4,Graduate,Married,Less than $40K,Blue,36,1,2,3,7231.0,1047,6184.0,0.947,15571,115,0.797,0.145,1
6978,711817158,30,M,2,College,Divorced,$40K - $60K,Blue,22,3,3,4,3143.0,1075,2068.0,0.643,2510,57,0.629,0.342,1
6979,715749108,48,M,3,Graduate,Married,$60K - $80K,Gold,37,5,1,2,34516.0,2429,32087.0,0.742,3205,57,0.727,0.07,1
6980,713438358,41,F,4,Graduate,Married,Unknown,Blue,30,3,1,2,5417.0,1904,3513.0,0.496,1768,56,0.556,0.351,1
6981,721174008,37,M,2,Uneducated,Married,$120K +,Blue,23,4,3,3,7607.0,2170,5437.0,0.377,4495,77,0.674,0.285,1
6982,711302883,50,F,0,Graduate,Single,Less than $40K,Blue,46,3,2,2,2165.0,1392,773.0,0.734,4194,72,0.946,0.643,1
6983,709452633,56,F,4,High School,Single,Less than $40K,Blue,36,3,1,3,8881.0,2145,6736.0,0.705,2027,49,0.815,0.242,1
6984,714969183,46,F,2,Unknown,Married,Less than $40K,Blue,36,2,3,1,3123.0,1639,1484.0,0.788,4117,76,1.111,0.525,1
6985,719413383,32,M,1,Uneducated,Single,$60K - $80K,Silver,36,2,3,1,33711.0,1437,32274.0,0.942,14880,134,0.654,0.043,1
6986,714909108,33,F,3,Graduate,Single,Less than $40K,Blue,36,5,3,3,4838.0,1338,3500.0,0.707,2641,67,0.595,0.277,1
6987,715883358,52,M,3,College,Married,$80K - $120K,Blue,39,3,3,2,18352.0,1509,16843.0,0.898,1454,29,1.071,0.082,1
6988,708414033,50,M,4,Graduate,Married,$40K - $60K,Blue,38,6,3,3,2845.0,1153,1692.0,0.836,3730,66,0.941,0.405,1
6989,716875083,26,F,0,High School,Single,$40K - $60K,Blue,36,6,3,4,4152.0,0,4152.0,0.804,2351,42,0.312,0.0,1
6990,710626758,44,M,4,Uneducated,Unknown,$60K - $80K,Blue,36,6,1,3,2761.0,0,2761.0,0.619,3706,65,0.585,0.0,1
6991,714431058,41,F,3,College,Single,Unknown,Blue,36,4,2,4,4210.0,1597,2613.0,0.733,4342,72,0.674,0.379,1
6992,711863433,30,M,1,Unknown,Unknown,Less than $40K,Blue,13,1,3,1,3789.0,1782,2007.0,0.85,15670,116,0.785,0.47,1
6993,719320833,39,M,2,Post-Graduate,Married,$60K - $80K,Blue,36,6,3,2,5471.0,2056,3415.0,0.465,1992,46,0.704,0.376,1
6994,751227183,36,M,2,Unknown,Single,$80K - $120K,Blue,29,3,3,5,5346.0,1539,3807.0,0.777,2283,51,0.889,0.288,1
6995,755953308,62,F,0,Post-Graduate,Married,$40K - $60K,Blue,55,6,1,4,2644.0,2207,437.0,0.866,1194,30,0.765,0.835,1
6996,710569233,46,M,3,Unknown,Single,$80K - $120K,Blue,35,2,1,1,11814.0,1440,10374.0,0.798,9185,100,0.695,0.122,1
6997,708948483,54,M,3,Graduate,Married,$80K - $120K,Silver,36,2,3,1,34516.0,761,33755.0,0.838,8444,68,0.744,0.022,0
6998,752648883,49,F,2,College,Single,Less than $40K,Blue,41,6,3,1,2018.0,1366,652.0,0.964,4842,69,0.5,0.677,1
6999,767269908,36,M,2,College,Married,$120K +,Blue,29,6,3,2,3158.0,0,3158.0,1.209,2973,63,0.969,0.0,1
7000,718064283,46,M,3,Uneducated,Divorced,$60K - $80K,Blue,34,4,3,0,11501.0,713,10788.0,0.84,1481,41,0.519,0.062,1
7001,715065483,45,F,3,Graduate,Divorced,Less than $40K,Blue,36,4,3,3,8121.0,1595,6526.0,0.743,1914,45,0.5,0.196,1
7002,712107783,49,M,4,College,Single,$60K - $80K,Blue,35,1,2,2,17350.0,1817,15533.0,0.816,16132,118,0.873,0.105,1
7003,815308683,46,M,3,College,Married,$80K - $120K,Blue,41,4,3,1,18927.0,887,18040.0,1.065,3101,54,1.0,0.047,1
7004,712337208,59,F,2,Unknown,Single,Unknown,Blue,46,2,3,2,23731.0,1890,21841.0,0.677,13647,93,0.576,0.08,1
7005,708549033,50,F,1,High School,Married,Less than $40K,Blue,32,4,1,3,2055.0,1276,779.0,0.869,5025,70,0.707,0.621,1
7006,711275433,47,M,4,Uneducated,Unknown,Unknown,Blue,36,3,3,3,18873.0,0,18873.0,0.636,2021,38,0.52,0.0,0
7007,710563458,43,F,1,Graduate,Divorced,Unknown,Blue,30,5,3,3,9535.0,660,8875.0,0.944,4210,81,0.723,0.069,1
7008,721011858,63,M,1,Graduate,Unknown,Less than $40K,Blue,52,6,3,3,1438.3,0,1438.3,0.854,3913,78,0.5,0.0,1
7009,789298833,51,M,2,Uneducated,Divorced,$80K - $120K,Blue,40,1,2,3,23453.0,0,23453.0,0.727,7555,96,0.574,0.0,1
7010,713253858,50,F,1,College,Married,Unknown,Blue,37,2,2,3,1461.0,0,1461.0,0.563,2176,40,0.379,0.0,0
7011,768460908,59,M,1,Graduate,Single,$40K - $60K,Blue,53,3,3,3,6035.0,1392,4643.0,0.361,1551,32,0.6,0.231,1
7012,711079308,40,M,3,Graduate,Married,$60K - $80K,Blue,27,4,2,3,15186.0,0,15186.0,0.483,1884,33,0.435,0.0,0
7013,716628633,41,M,4,Uneducated,Single,$80K - $120K,Blue,33,6,3,3,4388.0,1519,2869.0,0.787,4406,74,0.574,0.346,1
7014,714926508,52,M,2,Graduate,Married,$80K - $120K,Silver,45,5,4,2,34516.0,1938,32578.0,0.807,2275,46,0.438,0.056,1
7015,719213133,53,M,1,Graduate,Unknown,$60K - $80K,Blue,41,4,1,2,2432.0,1554,878.0,1.158,3670,60,0.818,0.639,1
7016,805516608,50,M,1,Graduate,Married,$80K - $120K,Silver,45,2,1,3,34516.0,925,33591.0,0.771,7755,84,0.68,0.027,1
7017,710186958,45,F,3,Unknown,Single,Unknown,Blue,32,6,3,4,9294.0,2000,7294.0,0.637,4431,82,0.673,0.215,1
7018,716170308,27,F,0,Graduate,Divorced,Unknown,Blue,36,5,1,0,13439.0,2003,11436.0,0.936,4715,86,0.72,0.149,1
7019,712636308,65,F,2,High School,Married,$40K - $60K,Blue,45,6,2,2,2658.0,1514,1144.0,1.193,1627,26,1.0,0.57,1
7020,793889508,48,F,2,Graduate,Married,$40K - $60K,Blue,42,4,3,3,4076.0,0,4076.0,0.808,1235,37,0.682,0.0,1
7021,710277183,34,F,3,Uneducated,Single,$40K - $60K,Blue,27,3,2,4,2313.0,1775,538.0,0.773,4317,68,0.545,0.767,1
7022,720067083,30,F,0,High School,Single,Less than $40K,Blue,36,5,1,1,1536.0,801,735.0,0.944,3904,74,0.897,0.521,1
7023,770581983,55,F,4,Graduate,Married,$40K - $60K,Blue,41,1,1,3,1438.3,0,1438.3,0.861,4885,88,0.63,0.0,1
7024,710015733,41,F,1,Doctorate,Divorced,Less than $40K,Blue,30,3,3,1,2029.0,621,1408.0,1.001,3142,37,0.85,0.306,0
7025,817422408,45,F,3,Uneducated,Single,Less than $40K,Blue,30,3,2,3,2059.0,1118,941.0,0.788,4110,71,1.152,0.543,1
7026,788784258,60,M,2,High School,Married,Unknown,Blue,41,5,2,4,3007.0,1664,1343.0,0.34,1475,31,0.632,0.553,1
7027,708367908,56,F,1,Uneducated,Married,Less than $40K,Blue,47,6,1,2,3022.0,1627,1395.0,0.835,4390,82,0.783,0.538,1
7028,711190233,34,M,3,Graduate,Married,$40K - $60K,Blue,36,3,2,1,4549.0,990,3559.0,0.745,13804,123,0.732,0.218,1
7029,709171308,30,M,1,High School,Married,$60K - $80K,Blue,16,1,3,3,15795.0,1742,14053.0,1.022,13173,96,0.846,0.11,1
7030,778523733,38,M,3,Graduate,Single,$80K - $120K,Blue,31,6,1,2,13637.0,0,13637.0,0.566,3625,73,0.659,0.0,1
7031,711580908,52,F,3,Unknown,Single,$40K - $60K,Blue,42,6,3,2,3028.0,2258,770.0,1.058,4119,81,0.884,0.746,1
7032,718566858,46,F,2,College,Single,Less than $40K,Blue,36,3,2,2,1438.3,0,1438.3,0.757,5005,79,0.795,0.0,1
7033,711716133,42,F,3,High School,Married,$40K - $60K,Blue,34,6,3,1,1585.0,1381,204.0,0.706,2360,40,0.379,0.871,0
7034,801977733,40,F,2,High School,Single,Less than $40K,Blue,34,4,2,2,2395.0,1437,958.0,0.787,4481,82,0.822,0.6,1
7035,716617608,50,F,1,High School,Single,Less than $40K,Blue,36,6,3,3,1560.0,995,565.0,0.615,1936,58,0.657,0.638,1
7036,779502333,50,M,4,Graduate,Single,$120K +,Silver,32,5,3,2,34516.0,0,34516.0,0.321,1480,37,0.276,0.0,0
7037,719538183,47,M,1,High School,Married,$60K - $80K,Blue,36,4,4,3,20789.0,0,20789.0,0.82,4105,67,0.718,0.0,1
7038,788465583,42,F,3,College,Single,$40K - $60K,Blue,35,2,3,3,6330.0,1573,4757.0,0.899,3029,52,0.733,0.248,1
7039,712805658,56,F,3,Uneducated,Single,Less than $40K,Blue,46,4,3,2,2258.0,0,2258.0,0.617,4803,72,0.714,0.0,1
7040,719471433,31,F,0,Graduate,Married,Less than $40K,Blue,22,3,3,2,2917.0,2127,790.0,1.074,1831,36,1.0,0.729,1
7041,787491483,41,M,3,Unknown,Divorced,$80K - $120K,Blue,29,5,2,3,30733.0,1153,29580.0,0.987,3455,80,0.702,0.038,1
7042,813967983,44,F,2,College,Married,$40K - $60K,Blue,39,4,1,2,1701.0,775,926.0,0.847,4471,71,0.614,0.456,1
7043,714374133,56,M,2,Graduate,Married,$120K +,Blue,36,1,3,3,15769.0,0,15769.0,1.041,602,15,0.364,0.0,0
7044,714878508,48,F,2,High School,Single,Less than $40K,Blue,36,3,3,3,5483.0,535,4948.0,0.681,2051,49,0.633,0.098,1
7045,803398983,35,F,3,Unknown,Divorced,Less than $40K,Blue,29,4,2,3,1511.0,864,647.0,0.712,4823,64,0.829,0.572,1
7046,741344808,39,F,2,Graduate,Married,Less than $40K,Blue,32,4,2,4,5634.0,2057,3577.0,1.399,2905,63,0.969,0.365,1
7047,717093858,49,F,2,College,Married,Less than $40K,Blue,36,4,3,3,2154.0,1490,664.0,0.727,3664,63,0.853,0.692,1
7048,717541308,61,F,2,Graduate,Single,Less than $40K,Blue,45,2,2,3,2602.0,1441,1161.0,0.704,4838,85,0.735,0.554,1
7049,734924658,47,F,5,High School,Married,Less than $40K,Blue,36,5,3,1,1478.0,792,686.0,0.873,4123,67,0.489,0.536,1
7050,794581533,52,M,2,College,Single,$60K - $80K,Blue,37,4,3,3,2749.0,1380,1369.0,0.937,3882,90,0.765,0.502,1
7051,717448383,41,M,4,Unknown,Single,$80K - $120K,Blue,28,1,2,4,4428.0,0,4428.0,0.865,2331,36,0.286,0.0,0
7052,713105508,46,M,3,High School,Single,$60K - $80K,Silver,29,4,3,3,34516.0,2040,32476.0,0.764,3754,53,1.038,0.059,1
7053,804670758,48,F,5,Unknown,Divorced,Unknown,Blue,43,4,3,2,20974.0,2249,18725.0,0.567,15903,121,0.571,0.107,1
7054,717017808,62,M,0,Uneducated,Single,$40K - $60K,Blue,52,6,1,2,9065.0,641,8424.0,0.788,4693,83,0.627,0.071,1
7055,798280683,37,M,3,Post-Graduate,Single,$80K - $120K,Blue,31,6,3,3,2626.0,1736,890.0,0.786,4714,93,0.788,0.661,1
7056,719962458,44,F,2,Graduate,Unknown,Less than $40K,Blue,34,3,2,2,2561.0,1491,1070.0,0.733,4869,70,0.522,0.582,1
7057,772782708,50,M,3,Post-Graduate,Single,$80K - $120K,Blue,40,5,2,2,31383.0,1688,29695.0,0.765,1721,56,0.75,0.054,1
7058,714225333,48,F,4,Graduate,Married,Less than $40K,Blue,36,5,1,1,2930.0,773,2157.0,0.661,1545,21,0.909,0.264,1
7059,717992433,50,M,4,Graduate,Married,$80K - $120K,Blue,39,3,1,2,11900.0,1796,10104.0,0.651,14666,101,0.98,0.151,1
7060,718324983,60,F,0,College,Married,Less than $40K,Blue,49,5,3,3,1634.0,1155,479.0,0.874,4522,83,0.766,0.707,1
7061,796544133,54,M,1,College,Single,$120K +,Blue,48,1,3,1,2456.0,1654,802.0,0.565,4468,84,0.75,0.673,1
7062,717376758,56,F,2,High School,Married,Less than $40K,Blue,47,4,3,1,2238.0,1324,914.0,0.762,4108,72,0.846,0.592,1
7063,709479558,36,F,4,College,Single,Less than $40K,Blue,36,3,2,1,2758.0,2168,590.0,1.046,3073,86,0.792,0.786,1
7064,713893308,45,M,3,Graduate,Divorced,$60K - $80K,Blue,37,4,1,1,3291.0,1607,1684.0,1.26,1984,38,0.652,0.488,1
7065,711183558,49,M,0,High School,Single,$80K - $120K,Blue,39,2,1,3,2221.0,1291,930.0,0.785,8618,98,0.815,0.581,1
7066,715034358,41,M,2,Graduate,Married,$120K +,Blue,32,5,2,3,14302.0,2097,12205.0,0.407,1505,35,0.591,0.147,1
7067,712993008,58,F,1,Unknown,Single,Less than $40K,Blue,48,4,3,1,3819.0,1882,1937.0,0.809,4533,68,0.889,0.493,1
7068,715107033,33,F,1,Graduate,Single,Less than $40K,Blue,36,3,2,4,6551.0,1440,5111.0,0.629,2429,77,0.453,0.22,1
7069,788259558,59,M,0,Unknown,Married,Less than $40K,Blue,51,5,3,4,1570.0,1028,542.0,0.742,1430,28,1.333,0.655,1
7070,715976433,42,M,3,High School,Unknown,Less than $40K,Blue,31,4,2,4,7802.0,1885,5917.0,0.643,4212,75,0.744,0.242,1
7071,721399833,43,F,2,High School,Married,$40K - $60K,Blue,34,3,1,3,2032.0,1008,1024.0,0.879,4736,86,0.83,0.496,1
7072,714058308,43,F,5,Uneducated,Single,Less than $40K,Blue,36,5,3,4,2689.0,2384,305.0,0.365,1941,53,0.656,0.887,0
7073,825838908,39,F,1,Uneducated,Single,Less than $40K,Blue,35,1,5,1,1961.0,0,1961.0,0.631,4846,92,0.84,0.0,1
7074,808705758,43,M,3,Unknown,Unknown,$80K - $120K,Blue,38,6,2,3,20348.0,1732,18616.0,0.674,1624,27,0.688,0.085,1
7075,771474108,40,F,2,Uneducated,Married,Less than $40K,Blue,28,3,2,2,1794.0,1019,775.0,0.692,4455,63,0.658,0.568,1
7076,709671708,61,M,0,Uneducated,Single,$80K - $120K,Blue,36,4,2,1,19354.0,984,18370.0,0.956,1207,32,0.684,0.051,1
7077,820346133,59,F,2,Uneducated,Single,Less than $40K,Blue,54,5,1,2,9344.0,1334,8010.0,0.375,4154,60,0.818,0.143,1
7078,719264058,51,F,0,Graduate,Married,Unknown,Blue,36,5,2,3,5862.0,2306,3556.0,0.807,4305,51,1.318,0.393,1
7079,716580033,53,M,3,High School,Married,$120K +,Blue,36,3,1,3,21178.0,1796,19382.0,1.182,1872,59,1.107,0.085,1
7080,721211433,42,M,4,Doctorate,Single,$60K - $80K,Blue,31,2,2,2,3322.0,0,3322.0,0.758,13784,108,0.588,0.0,1
7081,789494133,30,M,0,High School,Married,Less than $40K,Blue,21,5,4,3,2490.0,1259,1231.0,1.079,2441,53,0.514,0.506,1
7082,787659483,58,F,1,Doctorate,Married,Less than $40K,Blue,48,4,2,2,1438.3,801,637.3,0.595,4223,60,0.579,0.557,1
7083,720458883,29,M,1,High School,Married,$60K - $80K,Blue,16,3,2,1,12495.0,2517,9978.0,0.827,14524,106,0.683,0.201,1
7084,708859158,47,F,4,Graduate,Single,$40K - $60K,Blue,37,4,1,1,1438.3,703,735.3,0.865,4341,80,0.951,0.489,1
7085,771854808,45,M,4,Graduate,Married,$60K - $80K,Blue,34,6,2,3,2731.0,1868,863.0,0.533,3915,66,0.65,0.684,1
7086,709625733,50,M,2,High School,Single,$60K - $80K,Blue,40,5,2,3,9690.0,1115,8575.0,0.542,4620,64,0.488,0.115,1
7087,714818058,36,F,4,High School,Married,$40K - $60K,Blue,30,3,3,1,1438.3,0,1438.3,0.71,4591,74,0.644,0.0,1
7088,780689733,65,M,0,Unknown,Single,Unknown,Blue,56,3,2,2,11332.0,633,10699.0,1.514,2758,56,1.24,0.056,1
7089,789731433,26,F,0,Unknown,Single,Less than $40K,Blue,13,4,2,4,2063.0,1390,673.0,0.877,2602,42,0.556,0.674,1
7090,789670533,41,F,2,High School,Married,$40K - $60K,Blue,26,5,1,2,1438.3,0,1438.3,0.66,4300,67,0.675,0.0,1
7091,721480158,50,F,2,Unknown,Married,Less than $40K,Blue,43,3,3,2,1438.3,910,528.3,0.66,2370,44,0.467,0.633,0
7092,818336508,50,M,2,Unknown,Single,$120K +,Blue,45,6,2,4,32719.0,1650,31069.0,0.717,4037,60,0.714,0.05,1
7093,717819633,49,F,3,Uneducated,Married,Less than $40K,Blue,42,6,1,2,3949.0,1463,2486.0,1.072,4124,57,0.839,0.37,1
7094,713364783,42,F,1,Post-Graduate,Single,Less than $40K,Blue,28,3,3,0,3453.0,1010,2443.0,0.801,8108,85,0.7,0.292,1
7095,709646433,59,F,1,High School,Married,Less than $40K,Blue,50,1,4,3,5043.0,743,4300.0,0.805,10170,66,0.784,0.147,0
7096,767376483,27,F,1,College,Married,Less than $40K,Blue,20,5,3,3,1893.0,0,1893.0,0.691,5176,91,0.784,0.0,1
7097,789613083,47,M,3,Uneducated,Divorced,$60K - $80K,Blue,41,2,3,3,1943.0,0,1943.0,0.494,5108,81,0.884,0.0,1
7098,820694133,60,F,0,High School,Married,Unknown,Blue,55,4,1,3,5549.0,0,5549.0,0.703,2412,38,0.52,0.0,0
7099,713536158,65,M,1,College,Married,Less than $40K,Blue,56,5,3,2,4189.0,0,4189.0,0.715,1597,31,0.722,0.0,1
7100,719366358,51,M,3,High School,Married,$120K +,Blue,40,6,3,2,7319.0,1692,5627.0,0.701,1233,29,0.611,0.231,1
7101,789175683,49,F,2,College,Married,Less than $40K,Silver,38,2,3,2,10741.0,2517,8224.0,1.087,8352,71,0.821,0.234,1
7102,787452333,39,F,1,High School,Married,Less than $40K,Blue,25,2,2,1,2024.0,0,2024.0,0.801,2870,36,0.5,0.0,0
7103,719491233,55,M,1,College,Single,$120K +,Blue,42,6,2,3,3515.0,2517,998.0,1.051,4313,72,0.8,0.716,1
7104,718702908,53,F,2,Unknown,Single,Less than $40K,Blue,36,6,2,1,1543.0,1041,502.0,0.92,4312,84,0.647,0.675,1
7105,712084383,63,M,1,Graduate,Single,Less than $40K,Blue,56,4,2,2,7936.0,2081,5855.0,0.941,4247,81,0.841,0.262,1
7106,812235108,44,F,2,Graduate,Unknown,Less than $40K,Blue,39,2,3,3,4057.0,755,3302.0,0.873,4301,58,1.417,0.186,1
7107,711459483,43,F,3,High School,Unknown,Less than $40K,Blue,36,6,2,3,2242.0,0,2242.0,0.658,4845,66,0.941,0.0,1
7108,713766183,49,M,0,Uneducated,Single,$80K - $120K,Blue,36,5,3,4,16156.0,2517,13639.0,0.804,4160,81,0.653,0.156,1
7109,718767183,45,F,4,Post-Graduate,Unknown,Less than $40K,Blue,36,6,3,1,2192.0,1464,728.0,0.66,4905,89,0.978,0.668,1
7110,719294433,63,F,1,Uneducated,Single,Unknown,Blue,55,4,3,1,16312.0,520,15792.0,0.806,4366,68,0.659,0.032,1
7111,789466008,47,M,5,Graduate,Married,$60K - $80K,Blue,38,5,3,4,24033.0,612,23421.0,0.635,3578,75,0.531,0.025,1
7112,721451208,54,M,2,Graduate,Single,$60K - $80K,Silver,45,2,3,2,30540.0,0,30540.0,0.602,1980,36,0.8,0.0,0
7113,716835033,54,F,2,Graduate,Married,Unknown,Blue,45,4,3,2,13126.0,2086,11040.0,0.659,1836,37,0.762,0.159,1
7114,713810658,44,M,3,Graduate,Married,$60K - $80K,Blue,36,1,2,3,3384.0,799,2585.0,0.737,13152,100,0.754,0.236,1
7115,720688158,37,F,3,High School,Single,Less than $40K,Blue,25,3,2,4,2282.0,0,2282.0,0.741,2751,68,0.659,0.0,1
7116,717804783,40,F,3,Graduate,Single,Less than $40K,Blue,27,5,3,4,6587.0,824,5763.0,1.262,4160,70,0.842,0.125,1
7117,717100833,37,F,2,High School,Married,Less than $40K,Blue,27,6,6,2,3148.0,0,3148.0,0.498,1401,31,0.722,0.0,1
7118,717030633,46,M,4,College,Single,$60K - $80K,Blue,34,5,3,4,2369.0,1405,964.0,0.624,3034,51,0.889,0.593,1
7119,712166583,45,F,0,Graduate,Married,Less than $40K,Blue,38,4,3,3,4096.0,1468,2628.0,0.627,3490,66,0.737,0.358,1
7120,751166508,57,M,3,Post-Graduate,Single,$80K - $120K,Blue,50,3,1,1,34516.0,2293,32223.0,0.799,14287,114,0.754,0.066,1
7121,715760733,58,M,4,High School,Married,$40K - $60K,Blue,47,6,3,4,7803.0,1885,5918.0,0.531,1199,25,0.316,0.242,1
7122,714594933,44,F,2,Graduate,Divorced,Less than $40K,Blue,36,6,3,0,7065.0,990,6075.0,0.503,3758,65,0.711,0.14,1
7123,802031583,53,M,2,Uneducated,Single,$80K - $120K,Blue,47,6,1,1,22855.0,0,22855.0,0.741,3711,83,0.804,0.0,1
7124,713583408,51,F,4,Graduate,Single,$40K - $60K,Blue,37,2,3,2,4708.0,920,3788.0,0.544,2179,50,1.273,0.195,0
7125,719768658,31,F,0,College,Married,Unknown,Silver,24,2,3,1,34516.0,2032,32484.0,0.82,14544,104,0.705,0.059,1
7126,718056033,44,F,3,High School,Married,Less than $40K,Blue,34,5,3,2,4135.0,1606,2529.0,0.734,3334,56,0.6,0.388,1
7127,712574583,34,F,1,Graduate,Single,Unknown,Blue,21,6,1,3,6376.0,1322,5054.0,0.709,5192,70,0.628,0.207,1
7128,812794983,41,F,3,College,Married,Less than $40K,Blue,31,2,2,2,4086.0,1974,2112.0,0.775,7932,87,0.642,0.483,1
7129,812453283,42,M,3,Graduate,Married,$40K - $60K,Blue,37,2,2,3,3161.0,1788,1373.0,0.865,13692,117,0.828,0.566,1
7130,783554958,58,M,4,Graduate,Single,$120K +,Blue,52,6,1,0,32090.0,0,32090.0,0.567,1368,30,0.364,0.0,1
7131,720768258,52,F,3,Graduate,Single,Less than $40K,Blue,34,5,2,1,2996.0,2147,849.0,0.503,4724,66,0.737,0.717,1
7132,714169083,48,M,4,Post-Graduate,Single,$120K +,Blue,38,5,2,0,34516.0,1639,32877.0,0.688,4959,74,0.805,0.047,1
7133,712257258,50,F,1,High School,Single,Less than $40K,Blue,36,4,2,5,1457.0,0,1457.0,0.493,1441,39,0.393,0.0,0
7134,714909858,52,F,2,Unknown,Married,Less than $40K,Blue,36,6,3,1,2451.0,1733,718.0,0.724,5283,90,0.698,0.707,1
7135,712546233,51,F,3,Unknown,Single,Less than $40K,Blue,39,5,1,3,2990.0,0,2990.0,0.598,4065,76,0.767,0.0,1
7136,714311583,46,F,4,Graduate,Single,Unknown,Blue,36,4,3,2,17023.0,1084,15939.0,0.928,1610,43,0.387,0.064,1
7137,807604233,54,M,3,Graduate,Married,$80K - $120K,Blue,49,2,3,3,11114.0,2482,8632.0,1.08,5044,81,0.688,0.223,1
7138,721036233,61,M,0,High School,Married,$60K - $80K,Blue,36,4,3,3,9172.0,1567,7605.0,1.451,1836,42,0.75,0.171,1
7139,713929533,36,F,3,College,Married,Less than $40K,Blue,36,2,2,2,1707.0,0,1707.0,0.319,2060,52,0.529,0.0,0
7140,715898058,53,M,2,Graduate,Married,$120K +,Blue,36,5,1,3,11023.0,0,11023.0,0.539,1656,41,0.367,0.0,1
7141,719590458,44,F,4,Graduate,Married,Less than $40K,Blue,36,6,3,3,1905.0,0,1905.0,0.845,3120,46,0.586,0.0,0
7142,716984658,49,M,1,Graduate,Married,$120K +,Blue,39,3,2,3,34516.0,0,34516.0,0.507,1106,31,0.938,0.0,1
7143,715942683,32,F,3,Graduate,Single,Less than $40K,Blue,36,3,1,3,3555.0,0,3555.0,0.813,2346,71,0.651,0.0,1
7144,715435758,42,M,2,Graduate,Single,$80K - $120K,Blue,36,3,1,3,3046.0,1231,1815.0,0.692,4711,77,0.878,0.404,1
